"","Counterparty","Bitcoin.Scrypt","Omni","Orbitcoin","Mooncoin","Bunnycoin","Sativacoin","ZcCoin","Burst","Bluecoin","Peercoin","Einsteinium","Verge","Mincoin","ArtByte","Rubycoin","Opal","Diamond","bitCNY","Acoin","Bitstar","Reddcoin","BoostCoin","Megacoin","DigitalNote","Groestlcoin","Phoenixcoin","Octocoin","Energycoin","Tagcoin","Deutsche.eMark","Bytecoin","Magi","Anoncoin","NuShares","Curecoin","Earthcoin","CannabisCoin","Trollcoin","Auroracoin","NXT","CryptCoin","NuBits","GlobalBoost.Y","Smartcoin","Mintcoin","Startcoin","NavCoin","Infinitecoin","Truckcoin","Faircoin","Litecoin","BitShares","Sexcoin","Bitcoin.Plus","Uniform.Fiscal.Object","Cachecoin","Quark","SuperCoin","HyperStake","Maxcoin","Viacoin","GCN.Coin","Bitgem","ExclusiveCoin","Syscoin","GameCredits","Ixcoin","Terracoin","Bullion","MonaCoin","Swarm.Network","Pinkcoin","Vertcoin","EmerCoin","Cloakcoin","Potcoin","Stealth","DNotes","VeriCoin","Whitecoin","DigiByte","BitBay","Argentum","Fluttercoin","Zeitcoin","Clams","BoolBerry","BlackCoin","MonetaryUnit","Ubiq","Pandacoin","WorldCoin","Myriad","Gulden","Monero","Digitalcoin","MaidSafeCoin","Bitbar","Dash","OKCash","Titcoin","Goldcoin","Fedoracoin","Primecoin","Riecoin","Freicoin","Namecoin","Bitmark","Stellar","Hobonickels","Unobtanium","DopeCoin","Blocknet","Bitcoin","Dogecoin","Fastcoin","Netcoin","Feathercoin","Bitswift","VPNCoin","XRP","Novacoin","NobleCoin","I.O.Coin","Maza","Bela"
"2015-12-23",0.72270199,0.000233,1.86,0.028688652,4.29e-07,6e-08,0.00107447,0.0094151,8.58e-05,2.66e-05,0.418919618,9.61e-05,1.76e-05,0.002214105,8.19e-05,0.186620787,0.001960891,0.356387602,0.149991,0.002281,0.002082514,1.64e-05,0.0348678,0.019102259,7.17e-05,0.000947637,0.000124128,0.000590362,0.000316909,0.0400942,0.003542568,3.01e-05,0.008816842,0.117061148,0.004424078,0.011613366,6.63e-05,0.001906687,4.43e-05,0.044650312,0.005885419,0.003237025,0.994358601,0.109255,0.000792092,2.12e-05,0.036441943,0.002327551,5.51e-06,0.000602352,0.007705085,3.573623356,0.003361561,0.000691811,0.083379,8.86e-06,0.001461309,0.002888546,0.000571875,0.000373178,0.004387067,0.003561637,1.1e-07,0.158583,0.00104079,0.000414099,0.009488157,0.028185557,0.003175027,0.241564,0.061122422,0.003568678,0.000133,0.020880649,0.078726,0.054030985,0.000608918,0.003839193,0.006623015,0.02321605,0.000234695,0.000129413,0.000163622,0.00202626,0.00013012,4e-06,1.583929737,0.010181936,0.027920826,0.00011,0.02563203,1.25e-06,0.006181545,4.28e-05,0.00173598,0.480335023,0.009614293,0.013795,1.30881448,2.55643104,0.000543467,0.000666715,0.002525863,1e-06,0.076487093,0.00971264,0.000758909,0.4308453,0.040266075,0.001746328,0.007333116,2.027466724,0.00014186,0.029688654,442.821,0.000152187,0.000159593,0.000402968,0.004129072,0.021019834,0.001634009,0.006028,0.901584339,2.22e-05,0.01292015,7.09e-05,0.000162768
"2015-12-24",0.773488311,0.000233,2.49,0.030421735,4.35e-07,5.9e-08,0.00107447,0.00903699,6.38e-05,2.73e-05,0.423786591,0.000107139,1.36e-05,0.00210167,9.01e-05,0.159242667,0.002157169,0.318133276,0.152844,0.002276,0.003111532,1.96e-05,0.0407501,0.019602938,7.42e-05,0.000987148,9.55e-05,0.000590362,0.000351708,0.0431154,0.004699189,3.32e-05,0.01090401,0.113720023,0.004463768,0.010329119,6.77e-05,0.001960767,3.64e-05,0.040587816,0.006463109,0.002936858,1.003645248,0.113811,0.000814343,2.27e-05,0.046349775,0.002620357,5.41e-06,0.0005612,0.006368698,3.621015446,0.003382249,0.000736949,0.0960893,4.55e-06,0.000600477,0.00297293,0.00034118,0.000392105,0.005046912,0.00396185,8.29e-08,0.178461,0.00104127,0.000445689,0.009289382,0.029996568,0.003220742,0.166376,0.061252046,0.004189693,0.000145,0.020687355,0.071423,0.054769408,0.000579997,0.003496276,0.006608841,0.024533849,0.000232003,0.000141797,0.000575524,0.00210795,0.000124229,7e-06,1.581644755,0.011817332,0.027464689,0.000121,0.026674561,1.27e-06,0.005961199,4.05e-05,0.001556944,0.487194435,0.011149209,0.014742,1.592024381,2.754997697,0.000591379,0.000679444,0.002456741,1e-06,0.071967993,0.0101815,0.000695798,0.440907206,0.038648468,0.001746328,0.007697026,1.715853332,0.00014557,0.037729459,454.907,0.00015576,0.000168316,0.000421547,0.004200416,0.023738074,0.001592175,0.005971,0.942605732,2.27e-05,0.014089366,8.96e-05,0.000169332
"2015-12-25",0.706772957,0.000233,2.43,0.032513709,4.31e-07,6.1e-08,0.000915796,0.00927251,6.84e-05,2.73e-05,0.429785754,0.000109892,1.37e-05,0.002087298,8.2e-05,0.163329177,0.001911001,0.32577649,0.152398,0.002439,0.003130063,2.22e-05,0.0456583,0.020034068,7.38e-05,0.000947943,0.000100267,0.000590362,0.000335901,0.0435264,0.003705182,3.23e-05,0.009539317,0.114848778,0.00597022,0.010489705,5.94e-05,0.001939885,3.65e-05,0.045494687,0.006273884,0.003584796,1.002008947,0.091125,0.000809359,2.79e-05,0.041082082,0.00273922,5.64e-06,0.000624885,0.00643052,3.609307499,0.003438154,0.000756531,0.228,4.56e-06,0.001125683,0.003132616,0.000271598,0.000403321,0.004954147,0.003828828,1.1e-07,0.163357,0.000991561,0.000436721,0.009919198,0.031058817,0.00324944,0.229987,0.063026395,0.003768986,0.000173,0.0203218,0.069341,0.047274105,0.000586093,0.003483762,0.006085922,0.02759261,0.000236986,0.000153938,0.000154952,0.00222653,0.000165554,4e-06,1.562699613,0.010850132,0.028804826,0.000121,0.032462247,1.16e-06,0.006147782,4.17e-05,0.001503924,0.48976303,0.011051521,0.014631,1.321989049,2.828422778,0.000451842,0.000623361,0.002559366,1e-06,0.079107913,0.0100335,0.00076331,0.457911046,0.034113618,0.001746328,0.00754253,1.667565153,0.000150395,0.029166769,455.742,0.000154666,0.00016409,0.000410385,0.004242042,0.019166604,0.001595097,0.006488,0.961115839,2.73e-05,0.016684138,8.02e-05,0.00016809
"2015-12-26",0.676782797,0.000233,2.21,0.029543235,4.44e-07,5.4e-08,0.000915796,0.00850253,6.67e-05,2.5e-05,0.406333062,9.02e-05,1.51e-05,0.001910281,7.69e-05,0.156190782,0.002008937,0.301629319,0.154027,0.002287,0.002927687,1.46e-05,0.0425136,0.020181414,6.76e-05,0.000888406,9.97e-05,0.000590362,0.00030532,0.0388964,0.003666239,3.06e-05,0.008729621,0.10634394,0.004461962,0.009583876,5.82e-05,0.002183191,3.34e-05,0.038253074,0.006321485,0.002942218,1.005186945,0.110988,0.000623813,2.55e-05,0.038074236,0.002137318,5.47e-06,0.000572137,0.007636955,3.44713989,0.003310897,0.000630931,0.207531,8.34e-06,0.000696544,0.002602822,0.000312819,0.000348997,0.004400516,0.003389868,8.51e-08,0.148495,0.000813581,0.000407264,0.00913845,0.031240191,0.002953011,0.202777,0.060833875,0.003929007,0.000146,0.019898093,0.065656,0.048241051,0.000603984,0.003436629,0.005726223,0.02207386,0.000221059,0.000129399,0.000154324,0.00195857,0.000125929,3e-06,1.397605375,0.012453083,0.027595885,0.000111,0.027471436,1.25e-06,0.006281447,5.07e-05,0.001338815,0.448395016,0.008837204,0.013725,1.28201722,2.764124035,0.000464962,0.000564887,0.002352399,1e-06,0.069088672,0.00958329,0.000710721,0.407758878,0.031850082,0.001746328,0.006986291,1.563022733,0.000150153,0.033233493,417.092,0.000146687,0.000141811,0.000378559,0.003857495,0.116618923,0.001589121,0.006182,0.905154473,1.95e-05,0.015974732,6.83e-05,0.000159973
"2015-12-27",0.593272471,0.000231,2.44,0.030570604,4.18e-07,6.5e-08,0.000915796,0.00896383,6.78e-05,2.54e-05,0.42881338,7.73e-05,1.42e-05,0.002119625,7.51e-05,0.143951536,0.002102725,0.339018059,0.15629,0.002228,0.003233955,1.65e-05,0.0452851,0.019845607,6.78e-05,0.000932635,9.75e-05,0.000590362,0.000414718,0.0379957,0.003187916,3.14e-05,0.009619932,0.109055161,0.004292275,0.008193662,5.83e-05,0.001776126,3.4e-05,0.03816075,0.006522654,0.00433631,1.017220044,0.096591,0.000599626,2.45e-05,0.038803242,0.002124485,6.19e-06,0.000611546,0.005964625,3.504427376,0.003554927,0.000556098,0.126421,8.48e-06,0.00096231,0.00275046,0.000322183,0.000369757,0.003900216,0.003794694,9.52e-08,0.150961,0.000815703,0.000459309,0.009824867,0.031900356,0.00299715,0.196581,0.060794971,0.003268462,0.000145,0.021279787,0.068129,0.043248523,0.000540516,0.002851998,0.005844614,0.038513918,0.000211963,0.000132574,0.000156562,0.00186742,0.000137299,3e-06,1.396129691,0.011146804,0.026457529,0.000112,0.027953615,1.23e-06,0.006277319,3.56e-05,0.001343738,0.450081019,0.009300863,0.014481,1.314171739,2.656481329,0.000533833,0.000598817,0.002514936,1e-06,0.069304443,0.00941734,0.003297567,0.418758186,0.041576393,0.001746328,0.007155854,1.785593826,0.000148374,0.033430485,423.925,0.000151999,0.0001488,0.000406692,0.004009105,0.02122044,0.001610915,0.006355,0.915849855,1.65e-05,0.016887416,6.89e-05,0.00104514
"2015-12-28",0.595739499,0.000231,2.62,0.030272121,3.84e-07,5.2e-08,0.000907287,0.00864523,6.97e-05,2.52e-05,0.411530414,9.14e-05,1.26e-05,0.00210354,6.9e-05,0.132504293,0.001941193,0.327545423,0.15629,0.002239,0.003143852,1.68e-05,0.0471831,0.019525171,6.44e-05,0.000933972,9.68e-05,0.000590362,0.000571427,0.0375813,0.003390906,3.2e-05,0.009164893,0.214035195,0.004818028,0.010406111,5.95e-05,0.001774565,3.11e-05,0.036587739,0.006861835,0.003411942,1.005942316,0.125722,0.000620955,2.32e-05,0.042318819,0.002110838,5.46e-06,0.00072554,0.005919362,3.45317576,0.003384238,0.000550271,0.126421,8.41e-06,0.000955007,0.002787107,0.000332359,0.000344917,0.004570109,0.003941499,8.98e-08,0.151686,0.000875324,0.000428579,0.012091016,0.033004543,0.002991234,0.209632,0.060928538,0.003954655,0.000164,0.021345071,0.074533,0.044395494,0.000573797,0.003261258,0.005656274,0.033891886,0.000210354,0.000139271,0.000150674,0.00193019,0.000124172,4e-06,1.383981938,0.012516306,0.027577178,0.000113,0.027741238,1.17e-06,0.006833601,2.61e-05,0.001312609,0.445308518,0.009703785,0.013888,1.3041948,3.041315482,0.000473117,0.000577086,0.002377,1e-06,0.072112761,0.00970382,0.000784729,0.457536756,0.042506554,0.001746328,0.00675657,1.898225145,0.000105177,0.034747024,420.708,0.000138242,0.000143041,0.000387014,0.003610209,0.023572674,0.001623933,0.006338,0.900696491,1.68e-05,0.016593625,6.42e-05,0.000882605
"2015-12-29",0.57474901,0.000231,2.25,0.038976002,4.08e-07,9.1e-08,0.00092481,0.00898471,6.99e-05,2.59e-05,0.419183261,7.46e-05,1.66e-05,0.002022481,7.78e-05,0.15163985,0.002025897,0.314637221,0.0735236,0.002796,0.002797744,1.71e-05,0.0456167,0.018955549,6.53e-05,0.000959382,9.94e-05,0.000590362,0.00049835,0.0383711,0.003504769,3.2e-05,0.008565071,0.218256448,0.003932991,0.008626713,5.26e-05,0.002105336,5.51e-05,0.036628954,0.006743751,0.002746667,1.003353598,0.12766,0.000599433,2.39e-05,0.039538609,0.002073085,5.5e-06,0.000847624,0.00608905,3.486770412,0.003447953,0.000570439,0.131311,8.64e-06,0.00061798,0.002799218,0.000587729,0.000361748,0.004394942,0.003753765,1.33e-07,0.150962,0.000705151,0.000471186,0.011717389,0.03785669,0.003241155,0.223708,0.060642423,0.002726892,0.000159,0.020945858,0.074061,0.046008028,0.000593343,0.002989556,0.005513467,0.030896615,0.000211755,0.000132275,0.000164219,0.00195732,0.000125305,3e-06,1.412103426,0.010885743,0.028564379,0.000115,0.024753781,1.16e-06,0.006940958,3.46e-05,0.001382812,0.456866031,0.009788708,0.013906,1.107505336,3.045132916,0.000494948,0.000610017,0.001957658,1e-06,0.063679197,0.00912454,0.000754953,0.434198876,0.046858136,0.001754545,0.007346618,1.89550962,0.000116682,0.028612916,432.154,0.000161875,0.000142599,0.00040886,0.004105621,0.021176739,0.001707008,0.006248,0.912915614,1.73e-05,0.020140786,7.03e-05,0.000606065
"2015-12-30",0.589882142,0.000231,2.23,0.041503931,4.2e-07,8e-08,0.000853622,0.00847584,7.26e-05,2.99e-05,0.425453193,8.08e-05,1.26e-05,0.001993207,8.54e-05,0.16703531,0.002025722,0.325060618,0.0426351,0.002684,0.002776261,1.52e-05,0.0449492,0.017598956,6.37e-05,0.000866426,9.81e-05,0.000590362,0.00040081,0.0376224,0.003461437,2.97e-05,0.008509019,0.215853183,0.003731242,0.007429365,5.32e-05,0.001904643,3.14e-05,0.036323738,0.007126649,0.003195569,1.002081312,0.12766,0.000608158,2.99e-05,0.041962674,0.001926806,5.58e-06,0.000631139,0.005975354,3.460536164,0.003484351,0.00061459,0.136269,8.54e-06,0.000606072,0.002662437,0.000426811,0.000354123,0.005157028,0.003550415,1.02e-07,0.153969,0.000774303,0.000450408,0.012146556,0.036278935,0.00309438,0.223884,0.061470534,0.002693177,0.000162,0.02073973,0.077336,0.036345512,0.000528686,0.003457169,0.005649013,0.028885444,0.000230478,0.000131041,0.000161287,0.00194751,0.000110944,4e-06,1.360109903,0.010700623,0.029368247,0.000114,0.024903693,1.39e-06,0.006623327,3.2e-05,0.001344446,0.442691991,0.009358873,0.014029,1.090502105,3.462305496,0.000450371,0.00057947,0.002083943,1e-06,0.065155828,0.00937189,0.000842329,0.42722638,0.038344427,0.001770827,0.00704665,1.739653374,0.000162188,0.170297589,426.811,0.000149782,0.00014085,0.000418507,0.003884055,0.021346809,0.001621882,0.00619,0.894570525,1.48e-05,0.017651045,7.88e-05,0.000324141
"2015-12-31",0.60357784,0.000231,4.69,0.039092945,4.33e-07,9.2e-08,0.000862278,0.00894486,7.56e-05,2.59e-05,0.418012772,8.96e-05,1.29e-05,0.001970305,8.16e-05,0.155697998,0.002015018,0.332287672,0.180264,0.002328,0.00286311,2.02e-05,0.0451633,0.018533128,6.43e-05,0.000888146,0.00011178,0.000590362,0.000429356,0.0373112,0.003022284,3.02e-05,0.012237461,0.106441017,0.003545994,0.007392785,5.86e-05,0.002152398,3.44e-05,0.036143856,0.006733476,0.003582765,1.004522481,0.15638,0.000591341,2.84e-05,0.039741098,0.002209246,5.41e-06,0.00100064,0.006932715,3.474657705,0.003412375,0.000588914,0.144655,8.62e-06,0.000642397,0.00287546,0.000425565,0.000387539,0.004761889,0.003836812,7.45e-08,0.135348,0.000739484,0.000468106,0.015093236,0.044407317,0.003112824,0.210698,0.058669919,0.0053733,0.000164,0.021581178,0.077976,0.034801615,0.000604776,0.003686402,0.005879041,0.030739255,0.000254372,0.000132656,0.000150899,0.00189465,0.000111714,3e-06,1.424363495,0.013278043,0.030058417,0.000111,0.025424182,1.15e-06,0.00590252,3.76e-05,0.001345152,0.465356331,0.00994226,0.014569,1.724556,3.271839341,0.00053908,0.000577268,0.002229996,1e-06,0.070863665,0.00922582,0.000754493,0.426379779,0.038803277,0.001758144,0.007113794,1.788234937,0.000103167,0.041254048,431.139,0.000152102,0.000146154,0.000490843,0.003449756,0.022967182,0.001508987,0.006043,0.894340876,2.57e-05,0.01645563,8.96e-05,0.000319718
"2016-01-01",0.607123766,0.000282,2.78,0.052622455,3.94e-07,8.3e-08,0.000868854,0.00904826,7.78e-05,2.17e-05,0.410870648,8.87e-05,1.03e-05,0.001976643,7.82e-05,0.138409624,0.002638325,0.344141308,0.173397,0.002345,0.003336399,1.77e-05,0.0437827,0.019479987,6.43e-05,0.000903608,1e-04,0.000590362,0.000449957,0.0385993,0.003255908,3.08e-05,0.009378277,0.107543595,0.003649199,0.00828431,5.15e-05,0.001790145,3.48e-05,0.037705699,0.006909693,0.003342272,1.000135822,0.190824,0.000606893,2.83e-05,0.041993518,0.001876543,5.09e-06,0.000781571,0.00630788,3.511808027,0.003466807,0.00047787,0.146934,8.69e-06,0.001258951,0.002664809,0.000404017,0.000384399,0.004658306,0.003868989,9.04e-08,0.13821,0.000751789,0.000444714,0.013101471,0.049090251,0.003180006,0.250656,0.057031234,0.004778697,0.000152,0.020823176,0.077758,0.046957214,0.000709082,0.003685133,0.00594714,0.027903151,0.000256312,0.000130609,0.000164358,0.00182987,9.24e-05,6e-06,1.465767597,0.010927054,0.029681146,0.000114,0.028439703,1.35e-06,0.005770051,4.19e-05,0.001368427,0.512459528,0.009819267,0.014401,1.3901664,3.348369451,0.000530175,0.000559093,0.002137925,1e-06,0.066237752,0.00934651,0.000751559,0.44581769,0.026438215,0.001755085,0.00717239,1.735520438,0.000104262,0.030635792,434.427,0.000135608,0.000144042,0.00055585,0.003544268,0.021284144,0.001559593,0.00594,0.916753898,1.74e-05,0.017240145,8.43e-05,0.000312744
"2016-01-02",0.542560305,0.000281,2.17,0.039111056,3.73e-07,9.1e-08,0.000868652,0.00845655,7.62e-05,2.94e-05,0.412629029,9.13e-05,1.16e-05,0.001954467,7.82e-05,0.125909896,0.002443012,0.29905603,0.153761,0.00243,0.003044625,1.82e-05,0.0450354,0.018223671,6.66e-05,0.001116218,0.000116824,0.000590362,0.000451255,0.0411359,0.003904591,3.12e-05,0.009498012,0.219055664,0.00372307,0.008300606,5.59e-05,0.001944612,3.47e-05,0.035806578,0.007169007,0.003260346,1.003573796,0.159937,0.000649453,2.8e-05,0.039631042,0.002168866,5.57e-06,0.000729346,0.006254294,3.505097896,0.003424457,0.000500881,0.146934,8.69e-06,0.001259545,0.002813673,0.000217776,0.000440973,0.004589833,0.003916608,9.04e-08,0.138725,0.00076683,0.000409851,0.013220075,0.05211912,0.003231385,0.241307,0.06081867,0.004777586,0.000152,0.020306578,0.078986,0.043460585,0.000655284,0.003451649,0.005768144,0.027956941,0.000238879,0.000134662,0.00053714,0.00190551,0.000105861,3e-06,1.264681773,0.010942391,0.030146702,0.000114,0.024529885,1.56e-06,0.006326187,5.06e-05,0.001468263,0.531256217,0.009570145,0.014723,1.430773722,3.27786724,0.000737293,0.000581582,0.002374176,1e-06,0.070922325,0.00930988,0.000807935,0.415086514,0.032404357,0.001767707,0.007170144,1.654945941,0.000108582,0.036155557,434.326,0.000156829,0.000139517,0.000525359,0.003691242,0.128278184,0.00155923,0.006072,0.906921754,2.02e-05,0.019196959,8.16e-05,0.00031227
"2016-01-03",0.546831788,0.000279,2.19,0.05050353,4.56e-07,7.5e-08,0.000860396,0.00823393,7.7e-05,2.6e-05,0.422629341,7.5e-05,1.15e-05,0.001849851,7.74e-05,0.122243611,0.00268174,0.314803289,0.153779,0.00235,0.003299619,2.13e-05,0.0444867,0.016243917,7.2e-05,0.001053985,0.000115185,0.000590362,0.000630542,0.036353,0.003136143,3.1e-05,0.009009096,0.21771527,0.003813558,0.008479829,7.28e-05,0.002322034,3.88e-05,0.0347458,0.006867485,0.00295318,1.011320741,0.15107,0.000637103,2.74e-05,0.040915968,0.00203352,5.16e-06,0.000665556,0.004732178,3.485512042,0.003387132,0.000504698,0.13357,4.3e-06,0.000967946,0.002867504,0.000366695,0.000446777,0.004956971,0.00427886,8.44e-08,0.161391,0.000829154,0.00042807,0.012944975,0.053344552,0.003243693,0.207155,0.057778973,0.004306282,0.00015,0.020620749,0.073607,0.043629876,0.000675512,0.003667348,0.005003203,0.028975445,0.000266723,0.00013072,0.000137745,0.00194755,0.000102236,3e-06,1.389676952,0.009760766,0.028332781,0.000108,0.025483323,1.19e-06,0.005688928,3.62e-05,0.001475552,0.498160697,0.010436534,0.01479,1.616640906,3.223166302,0.000648028,0.000637259,0.002825961,1e-06,0.073936509,0.00917721,0.000772403,0.425768631,0.035315005,0.001755208,0.007119777,1.857400376,0.00010755,0.044711623,430.198,0.000150468,0.000137663,0.000473433,0.00366887,0.127558009,0.001548713,0.006008,0.917433298,2.43e-05,0.018559291,8.4e-05,0.00031219
"2016-01-04",0.576591028,0.00028,2.17,0.049649593,4.03e-07,8e-08,0.000867068,0.00827224,8.29e-05,2.6e-05,0.418918509,7.14e-05,1.3e-05,0.001859861,8.67e-05,0.127417774,0.002710298,0.280699758,0.150648,0.002323,0.003026904,1.93e-05,0.0439695,0.019494951,6.37e-05,0.000914757,0.00010342,0.000590362,0.000541774,0.0432737,0.003251505,3.28e-05,0.008980056,0.218523249,0.003144156,0.007921039,6.58e-05,0.001673604,3.04e-05,0.036100651,0.006763434,0.002961037,0.998302419,0.134344,0.0006332,3.24e-05,0.040038269,0.002271871,5.47e-06,0.000702466,0.007682222,3.499486366,0.003267652,0.00052457,0.147308,8.67e-06,0.000867068,0.003016904,0.000763673,0.000346827,0.00511582,0.004711689,8.37e-08,0.124912,0.000863565,0.000434531,0.011663409,0.061115288,0.003468272,0.196658,0.067812156,0.002917684,0.000169,0.020969512,0.077354,0.042995705,0.000700836,0.003429007,0.005703161,0.031206044,0.000264456,0.000129164,0.000156071,0.00236352,0.000105414,4e-06,1.360310887,0.009357248,0.030747432,9.1e-05,0.02384437,9.78e-07,0.006936399,4e-05,0.00135694,0.512957257,0.009053061,0.015542,1.329543043,3.319208759,0.000600415,0.000607983,0.002664874,1e-06,0.071690305,0.00921042,0.000758685,0.430233828,0.043289494,0.001760148,0.007370078,1.472677411,0.000108384,0.035116254,433.534,0.000148747,0.00014074,0.000484668,0.003480946,0.022464383,0.001517369,0.00596,0.898583272,1.92e-05,0.018594557,7.98e-05,0.000295057
"2016-01-05",0.569612381,0.00028,2.25,0.062315477,4.15e-07,7.3e-08,0.000929047,0.00858788,9.51e-05,2.59e-05,0.447585372,9.58e-05,1.53e-05,0.001737102,7.91e-05,0.117787545,0.002034622,0.31954406,0.151766,0.002388,0.002453908,1.64e-05,0.0438455,0.021925224,6.41e-05,0.001067324,0.000116664,0.000590362,0.000528204,0.0382139,0.003264303,3.37e-05,0.010055684,0.217539858,0.003087453,0.008449222,7.35e-05,0.001684448,5.19e-05,0.030523025,0.007265015,0.002203655,1.002941412,0.129473,0.000692317,2.96e-05,0.041121295,0.002485349,5.2e-06,0.000548452,0.006390981,3.470098699,0.00332186,0.000495429,0.147308,4.32e-06,0.001322272,0.003015356,0.000466626,0.000420878,0.004873955,0.004342854,8.11e-08,0.125202,0.0009599,0.000420607,0.011108432,0.059761505,0.003465562,0.245756,0.067144452,0.002908383,0.000167,0.020118072,0.112664,0.037116495,0.000653092,0.003668656,0.005829351,0.032483614,0.00026359,0.000134135,0.000138277,0.00203338,0.000118472,3e-06,1.360200773,0.010833123,0.026947257,8.1e-05,0.025204467,9.72e-07,0.006936386,4.56e-05,0.001348199,0.514279756,0.009389834,0.015212,7.840468425,3.279514182,0.000704054,0.000575247,0.002769857,1e-06,0.083710467,0.00942433,0.000827843,0.462968384,0.033092855,0.001698357,0.007540407,1.79246709,0.000108038,0.032697193,432.115,0.000156281,0.000138289,0.000471016,0.003419032,0.025966848,0.001512403,0.006042,0.890427668,2.59e-05,0.016615484,9.86e-05,0.000302519
"2016-01-06",0.605485077,0.000289,2.15,0.060543151,3.94e-07,7.4e-08,0.000927387,0.00838458,9.58e-05,4.27e-05,0.432966061,7.01e-05,1.46e-05,0.001733999,7.76e-05,0.117109802,0.002957559,0.300535091,0.149957,0.002388,0.0031615,2.01e-05,0.0425991,0.020219439,6.41e-05,0.000858373,0.000116463,0.000590362,0.000413018,0.0351556,0.003162835,3.26e-05,0.009671808,0.216982324,0.00309604,0.008533563,5.93e-05,0.002013897,5.66e-05,0.034648058,0.007147707,0.00297524,0.993958235,0.086215,0.000692317,3.19e-05,0.043142648,0.002422415,5.48e-06,0.000576865,0.00432637,3.460808584,0.003250508,0.000474543,0.118485,8.63e-06,0.000996402,0.002949261,0.00045291,0.00043535,0.005257543,0.004445907,7.33e-08,0.125202,0.000755471,0.000427424,0.011107951,0.059525334,0.003532699,0.212826,0.075127874,0.002152402,0.000158,0.018839281,0.180527,0.039816877,0.000708345,0.003483565,0.005768277,0.033813507,0.000237239,0.000131077,0.000142897,0.00203338,0.000141919,3e-06,1.346554343,0.010175381,0.026957844,0.000111,0.025798625,9.69e-07,0.006685697,4.32e-05,0.001414224,0.518208152,0.01020852,0.01685,1.4234319,3.308878946,0.000680742,0.000631059,0.002614972,1e-06,0.073777914,0.00941736,0.000698776,0.453025665,0.03154414,0.00164773,0.00862686,1.942224876,0.000107836,0.031238502,431.343,0.000162212,0.000158489,0.000534865,0.003884203,0.022633928,0.001509701,0.006008,0.886794489,1.51e-05,0.015974141,0.0001013,0.000301598
"2016-01-07",0.580055521,0.000289,2.15,0.069802552,3.6e-07,7.4e-08,0.000981333,0.00850536,9.15e-05,2.33e-05,0.512902399,7.76e-05,1.6e-05,0.001834865,8.22e-05,0.11935592,0.002768781,0.284778301,0.152542,0.002388,0.003195064,2.64e-05,0.0426825,0.021141131,6.79e-05,0.000871789,0.000123237,0.000590362,0.000471937,0.0362724,0.003373047,3.57e-05,0.012109293,0.142924434,0.003129711,0.009192212,5.66e-05,0.001832135,3.65e-05,0.033207944,0.007080632,0.003315439,1.001174367,0.086215,0.000692317,3.21e-05,0.04916357,0.002297032,4.75e-06,0.000794088,0.005025338,3.602216419,0.002902609,0.000529147,0.118485,9.13e-06,0.00134648,0.003005238,0.000424484,0.00047595,0.004957661,0.004502814,7.61e-08,0.125202,0.000745128,0.000460273,0.010374836,0.04920815,0.003651472,0.212826,0.077865208,0.002126982,0.000158,0.020610153,0.180527,0.034545414,0.000639574,0.00350438,0.005676186,0.035958449,0.000255603,0.000137042,0.000194799,0.00203338,0.000158642,3e-06,1.253158002,0.010178982,0.026657852,0.000111,0.025884977,1.26e-06,0.00713464,4.14e-05,0.001564079,0.489255866,0.01004082,0.01685,1.599666368,3.312721764,0.000987708,0.000579671,0.002599054,1e-06,0.077211921,0.00908592,0.000783905,0.531954826,0.032182949,0.001725321,0.009133244,3.047079112,0.000114109,0.029623523,456.434,0.000155124,0.000168827,0.000607506,0.003900752,0.018984399,0.001643162,0.006008,0.92912512,2.28e-05,0.015252945,9.26e-05,0.000327216
"2016-01-08",0.577354554,0.000295,1.97,0.068630911,4.27e-07,1e-07,0.001023067,0.00848923,8.25e-05,1.79e-05,0.454716638,0.000100033,1.67e-05,0.001827879,9.02e-05,0.116529132,0.002412004,0.35289691,0.15011,0.002388,0.003305642,2.14e-05,0.0429426,0.024669989,6.63e-05,0.000882111,0.000122768,0.000590362,0.000468445,0.035637,0.003282907,3.41e-05,0.009869612,0.226396543,0.003349933,0.008826231,6.37e-05,0.002550641,4.55e-05,0.040690157,0.007072381,0.003505425,1.000875007,0.090994,0.000692317,3e-05,0.048982547,0.001851251,5.36e-06,0.000541422,0.0061384,3.575245832,0.002716354,0.00075546,0.118485,4.55e-06,0.001323166,0.002647219,0.000647013,0.000481462,0.004545407,0.004470919,9.78e-08,0.125202,0.00100443,0.000440459,0.010616301,0.050925986,0.003555725,0.27009,0.064735173,0.002077962,0.000141,0.018452118,0.116749,0.052212951,0.000647629,0.005777946,0.005695597,0.03480511,0.000263724,0.000136886,0.000222404,0.00203338,0.000118854,7e-06,1.159944012,0.009889986,0.02959399,9.5e-05,0.027131114,1.9e-06,0.005996153,3.51e-05,0.001473493,0.503014123,0.010099686,0.01752,1.795936711,3.285459547,0.000998589,0.000611682,0.00270464,1e-06,0.065430094,0.00922673,0.00076501,0.503849664,0.026372385,0.001746034,0.008416429,2.133888796,0.000113674,0.03249793,454.6963,0.000161051,0.000154147,0.000563823,0.003736822,0.045465083,0.001909724,0.005941,1.149484851,2.27e-05,0.019211504,9.28e-05,0.000330533
